0631669X,7,1,3,2,1,0,0
0941934S,0,0,0,0,0,0,0
9710773N,72,0,8,40,20,4,0
9720583B,62,0,3,32,25,1,0
0291540S,62,0,11,29,17,5,0
0760052U,40,0,0,2,16,20,2
0611097L,28,0,9,10,6,3,0
0401002X,13,0,3,2,5,3,0
0470001W,12,0,6,5,0,1,0
0600048B,10,0,1,4,4,1,0
0711322B,4,0,1,2,1,0,0
0311098A,0,0,0,0,0,0,0
0312283N,7,0,1,3,2,1,0
0755976N,7,0,0,0,5,1,1
0601910A,91,0,46,29,10,6,0
0860856N,76,0,42,24,8,2,0
0860856N,15,0,8,4,2,1,0
0860856N,3,0,1,2,0,0,0
0860856N,4,0,1,2,1,0,0
0860856N,0,0,0,0,0,0,0
0751717J,21,0,0,0,1,18,2
0142081L,6,0,3,3,0,0,0
0351958N,27,0,13,9,5,0,0
0341728U,6,0,1,4,1,0,0
0341728U,1,0,0,0,1,0,0
0301631K,10,0,5,2,2,1,0
0753696K,13,0,2,8,2,1,0
0754696X,23,0,10,11,2,0,0
0161095D,11,0,0,1,6,4,0
0292319N,8,0,3,5,0,0,0
0912154X,17,0,8,9,0,0,0
0442674T,17,0,0,7,5,5,0
9760182U,10,0,6,2,2,0,0
0941111X,14,0,5,3,4,2,0
0301687W,25,0,10,9,5,1,0
0753147N,18,0,9,6,3,0,0
0312269Y,24,0,7,9,6,2,0
0311383K,20,0,9,7,2,2,0
0751719L,19,0,0,2,8,8,1
0512070Y,3,0,3,0,0,0,0
0332436U,30,0,6,13,10,1,0
0400830K,47,0,24,15,8,0,0
0062205P,0,0,0,0,0,0,0
0811293R,4,0,0,0,3,1,0
0751719L,21,0,3,5,7,6,0
0751719L,6,0,1,1,3,1,0
0751719L,16,0,0,2,7,5,2
0751719L,8,0,2,4,1,1,0
0751719L,28,0,0,4,17,7,0
0134017W,48,0,23,13,10,2,0
0951982N,15,0,10,4,1,0,0
0751719L,3,0,3,0,0,0,0
0755976N,7,0,0,1,4,2,0
0751719L,6,0,3,2,1,0,0
0440024M,9,0,0,3,4,2,0
0134017W,20,0,11,4,5,0,0
0134017W,88,0,27,35,22,4,0
0751719L,19,0,7,7,5,0,0
0751719L,5,0,5,0,0,0,0
0420027B,22,0,13,3,6,0,0
0941111X,33,0,16,13,2,2,0
0130050J,14,0,4,8,1,1,0
0130051K,10,0,3,3,2,2,0
0131331B,15,0,6,5,3,1,0
0161138A,105,0,46,38,17,4,0
0751719L,13,0,6,3,1,3,0
0450855K,77,0,36,26,12,3,0
0420043U,15,0,0,2,9,4,0
0350793X,1,0,0,1,0,0,0
0350793X,0,0,0,0,0,0,0
0540042C,13,0,5,7,1,0,0
0540042C,15,0,1,8,6,0,0
0631068U,11,0,1,8,2,0,0
0597065J,5,0,1,1,3,0,0
0597065J,2,0,0,0,2,0,0
0440256P,10,0,0,5,4,1,0
0900362E,51,0,15,17,19,0,0
0640001D,13,0,1,8,3,1,0
0610006A,12,0,0,6,5,1,0
0755976N,5,0,0,1,3,1,0
0790080H,18,0,6,8,3,1,0
0751720M,6,0,5,1,0,0,0
0442085C,19,0,8,7,3,1,0
0171463Y,17,0,2,1,12,1,1
0060015J,14,0,0,6,5,3,0
0061478Z,5,0,1,4,0,0,0
0831141P,12,0,7,5,0,0,0
0755900F,14,0,0,6,5,3,0
0382440W,9,0,1,3,5,0,0
0381603L,8,0,3,2,3,0,0
0597065J,95,0,4,16,38,31,6
0941111X,58,0,41,12,4,1,0
0941111X,61,0,43,16,2,0,0
0660922U,19,0,5,9,5,0,0
0130062X,9,1,5,3,0,0,0
0060015J,13,0,2,4,5,2,0
0692437Z,12,0,2,6,4,0,0
0631861F,13,0,0,0,11,2,0
0130048G,15,0,1,7,7,0,0
0921204J,26,0,3,9,9,5,0
0921204J,78,0,6,20,38,14,0
0921204J,7,0,1,4,1,1,0
0921204J,2,0,1,0,1,0,0
0782076H,48,0,0,4,30,13,1
0291107W,6,0,2,2,2,0,0
0171432P,9,0,2,5,1,0,0
0590345E,96,0,1,25,48,21,1
0690195M,7,0,1,3,3,0,0
0690195M,14,0,3,6,5,0,0
0594391C,14,0,0,4,9,1,0
0594391C,13,0,0,6,5,2,0
0930129K,15,0,9,3,3,0,0
0290108K,9,0,5,3,1,0,0
0690047B,9,0,5,3,1,0,0
0690128P,6,0,2,3,1,0,0
0492148U,22,0,8,12,2,0,0
0220470S,21,0,10,9,2,0,0
0760145V,13,0,6,4,3,0,0
0352025L,6,0,3,3,0,0,0
0130202Z,10,1,7,1,1,0,0
0130202Z,15,0,9,3,3,0,0
0211053F,23,0,4,9,7,3,0
0311876W,19,0,1,13,4,1,0
0330207W,16,0,9,5,2,0,0
0370074E,22,0,7,9,5,1,0
0442101V,8,0,1,2,5,0,0
0480682F,7,0,2,3,2,0,0
0541253U,14,0,1,3,9,1,0
0922728R,20,0,11,3,5,1,0
0570309B,22,0,4,13,3,2,0
0912154X,23,0,11,6,4,2,0
0592757B,11,0,3,6,2,0,0
0870757A,21,0,6,5,8,1,1
0860740M,2,0,1,1,0,0,0
0860740M,2,0,0,2,0,0,0
0596147L,4,0,2,1,1,0,0
0831229K,15,0,3,6,5,1,0
0671555B,1,0,0,1,0,0,0
0681847N,8,0,2,2,3,1,0
0351603R,9,0,4,2,3,0,0
0351603R,16,0,3,9,2,2,0
0290078C,2,0,1,1,0,0,0
0080047H,5,0,3,2,0,0,0
0511884W,13,0,5,7,1,0,0
0941934S,33,0,17,13,3,0,0
0596146K,16,0,8,4,2,2,0
0750672Y,12,0,0,2,5,4,1
0061987C,7,0,2,3,2,0,0
0593206P,44,0,11,15,15,3,0
9740552G,9,0,6,3,0,0,0
9760462Y,4,0,4,0,0,0,0
0022108F,3,0,2,1,0,0,0
0022108F,1,0,0,1,0,0,0
0622384E,30,0,2,19,7,2,0
0142428N,10,0,0,6,4,0,0
0161192J,11,0,2,3,6,0,0
0341956S,32,0,3,21,4,4,0
0062104E,47,0,3,22,17,5,0
0380034F,9,0,4,4,1,0,0
0331498Z,22,0,3,13,6,0,0
0802184P,6,0,1,3,2,0,0
0602176P,8,0,7,1,0,0,0
0022185P,6,0,2,2,1,1,0
0370987X,15,0,6,3,5,1,0
0460580F,16,0,5,6,2,3,0
0011438H,3,0,1,2,0,0,0
9711279N,3,0,2,0,1,0,0
0951570R,46,0,15,17,11,3,0
0721658L,30,0,12,10,8,0,0
0141687H,12,0,7,3,2,0,0
9720888H,18,0,2,10,6,0,0
0311098A,12,0,0,5,6,1,0
0922116A,22,0,7,8,6,1,0
0932755P,27,0,12,12,2,1,0
0311877X,6,0,2,2,1,1,0
0932074Z,27,0,15,9,3,0,0
0801344B,10,0,2,3,3,2,0
0801344B,8,0,4,4,0,0,0
0801344B,12,0,10,0,2,0,0
0211091X,3,0,3,0,0,0,0
0753619B,12,0,4,5,2,1,0
0740054G,10,0,4,3,2,1,0
0580050P,12,0,2,7,3,0,0
0710012C,8,0,4,4,0,0,0
0790706N,17,0,9,5,1,1,1
0690553B,14,0,3,5,5,1,0
0311092U,5,0,3,2,0,0,0
0681801N,4,0,3,1,0,0,0
0750808W,14,0,7,5,2,0,0
0772347H,45,0,10,18,14,3,0
0922671D,75,0,5,32,36,2,0
0942072S,72,0,14,40,18,0,0
0690195M,12,0,1,4,6,1,0
0312759F,8,0,6,2,0,0,0
0753431X,280,0,0,2,28,149,101
0670178E,118,0,0,1,23,65,29
0595876S,3,0,0,0,0,2,1
0341544U,7,0,1,3,1,2,0
0350048M,9,0,4,3,2,0,0
0590343C,150,0,14,44,59,29,4
0330192E,11,0,0,0,3,7,1
0632084Y,5,0,1,4,0,0,0
0753559L,100,0,23,44,27,5,1
0593202K,673,0,57,251,274,90,1
0922663V,557,0,41,170,266,78,2
0382541F,14,0,0,4,8,2,0
0753584N,22,0,8,10,4,0,0
0171427J,27,0,12,9,5,1,0
0710023P,19,0,0,8,10,1,0
0510088U,89,0,15,35,29,9,0
0755956S,167,0,30,83,43,10,0
0510088U,44,0,15,22,5,2,0
0753111Z,116,0,33,63,16,3,1
0694280C,70,0,9,39,18,4,0
0134164F,38,0,8,23,6,1,0
0951266K,125,0,0,8,68,46,3
0801367B,3,0,0,1,2,0,0
0711734Z,0,0,0,0,0,0,0
0060836B,2,0,1,0,1,0,0
0100744E,14,0,5,7,2,0,0
0100744E,28,0,13,9,6,0,0
0753184D,39,0,7,16,10,6,0
0333364C,8,0,1,4,2,1,0
0753111Z,114,0,58,39,16,1,0
0753489K,167,0,6,20,65,69,7
9740479C,5,0,5,0,0,0,0
0831764S,12,0,1,7,3,1,0
0241131Z,106,0,54,35,14,3,0
0333298F,1132,0,340,425,296,68,3
0333298F,7,0,0,0,4,3,0
0911975C,41,0,25,13,3,0,0
9740478B,11,0,6,3,1,1,0
9740478B,29,0,17,9,2,1,0
0080057U,36,0,12,13,8,3,0
0597132G,104,0,40,33,24,7,0
0753324F,105,0,53,31,19,2,0
0292319N,5,0,3,1,1,0,0
0930933J,11,0,6,3,2,0,0
0333234L,16,0,0,3,8,5,0
0922563L,22,0,8,8,4,2,0
6200003J,9,0,4,5,0,0,0
0450855K,243,0,149,68,17,9,0
0350937D,18,0,5,9,4,0,0
0350937D,9,0,4,3,2,0,0
0772817U,8,0,7,1,0,0,0
0632084Y,80,0,2,18,29,25,6
0632084Y,97,0,26,51,16,2,2
0632084Y,38,0,4,20,11,3,0
0632084Y,30,0,17,10,3,0,0
0561718N,2,0,0,1,1,0,0
0870669E,18,0,4,9,5,0,0
0561718N,9,0,5,3,0,1,0
0561739L,7,0,3,3,1,0,0
0751720M,62,0,4,14,24,16,4
0761904G,17,0,7,6,4,0,0
0490970N,3,0,2,1,0,0,0
0170031S,26,0,11,12,3,0,0
9720832X,37,0,25,9,2,1,0
0333298F,185,0,61,70,47,7,0
0141408E,13,0,3,3,4,3,0
0750681H,2,0,0,0,2,0,0
0750681H,2,0,0,2,0,0,0
0750681H,1,0,0,0,1,0,0
0750681H,2,0,0,1,0,1,0
0831458J,0,0,0,0,0,0,0
0572081C,6,0,1,3,2,0,0
0572081C,16,0,3,3,9,1,0
0542493S,37,0,2,20,11,3,1
0542493S,40,0,14,19,7,0,0
0542493S,10,0,7,2,1,0,0
0870669E,22,0,5,15,1,1,0
0691774D,18,0,10,7,1,0,0
0442448X,4,0,3,1,0,0,0
0597065J,26,0,4,7,12,3,0
0050009H,2,0,1,0,1,0,0
0751718K,20,0,0,3,8,9,0
0751718K,8,0,0,0,1,7,0
0911975C,33,0,22,10,1,0,0
0860856N,46,0,19,18,5,4,0
0490970N,3,0,1,1,1,0,0
0490970N,15,0,0,4,8,3,0
0350936C,31,0,6,13,10,2,0
0251215K,29,0,14,10,4,1,0
9710585J,16,0,1,5,7,3,0
0921204J,10,0,7,3,0,0,0
0062205P,152,0,1,9,52,74,16
0311384L,9,0,6,0,3,0,0
0632084Y,19,0,11,6,2,0,0
9741204R,17,0,8,7,1,1,0
9740478B,34,0,26,6,2,0,0
9740478B,39,0,24,9,5,1,0
9741204R,19,0,7,8,3,0,1
0875098U,1,0,0,1,0,0,0
0596162C,24,0,5,13,4,1,1
0370800U,73,0,22,33,13,5,0
0370800U,133,0,6,42,42,36,6
0632084Y,1,0,0,0,1,0,0
0141408E,77,0,1,18,43,13,2
0141408E,69,0,3,20,28,16,2
9710746J,21,0,7,8,4,2,0
0132193N,7,0,6,1,0,0,0
0370800U,38,0,23,10,4,1,0
0470926B,6,0,4,2,0,0,0
0241131Z,43,0,27,13,3,0,0
0783676X,24,0,4,7,10,1,1
0620215X,5,0,4,1,0,0,0
0620215X,5,0,2,2,1,0,0
0421095M,86,0,3,22,34,24,3
0311382J,42,0,20,15,5,2,0
0133522H,15,0,9,6,0,0,0
0580758J,4,0,1,3,0,0,0
0442953W,35,0,1,8,22,3,1
0690195M,9,0,0,5,4,0,0
0692185A,20,0,1,5,12,2,0
0333234L,8,0,0,3,4,1,0
0580758J,5,0,0,1,1,3,0
0593584A,18,0,0,7,11,0,0
0351576Y,9,0,1,4,4,0,0
0333234L,14,0,2,7,5,0,0
0755976N,80,0,13,42,20,5,0
0220023F,21,0,7,8,5,1,0
0442953W,96,0,22,41,31,1,1
0931827F,11,0,5,5,1,0,0
0691774D,130,0,23,42,43,16,5
0750705J,31,0,2,14,11,4,0
0931827F,4,0,4,0,0,0,0
0931827F,15,0,10,5,0,0,0
0952260R,391,0,238,121,26,5,0
0290346U,18,0,0,3,8,6,1
0290346U,33,0,0,1,13,17,2
0941111X,12,0,8,2,2,0,0
9720832X,18,0,13,5,0,0,0
9720832X,4,0,3,1,0,0,0
9741204R,14,0,10,3,1,0,0
0530959E,22,0,9,6,6,1,0
0597065J,61,0,16,18,19,8,0
0900236T,19,0,9,9,1,0,0
0932268K,0,0,0,0,0,0,0
0932268K,0,0,0,0,0,0,0
0932268K,0,0,0,0,0,0,0
0931238R,21,0,4,9,7,1,0
0060015J,7,1,2,2,1,1,0
0660951A,5,0,2,0,2,1,0
0690195M,10,0,1,3,4,2,0
0941111X,21,0,6,11,4,0,0
0611205D,23,0,14,9,0,0,0
0130201Y,37,0,6,13,13,5,0
9730429D,127,0,64,36,22,3,1
0133661J,33,0,18,7,8,0,0
0134017W,35,0,1,10,15,8,1
0941111X,47,0,18,21,7,1,0
0211237F,2,0,0,2,0,0,0
0130201Y,52,0,8,19,16,9,0
0801344B,573,0,82,177,197,99,18
0134248X,41,0,2,14,14,10,1
0290346U,92,0,28,40,20,4,0
0597132G,22,0,13,4,4,1,0
0132133Y,20,0,0,0,10,6,4
0640251A,31,0,4,15,9,3,0
0755976N,96,0,3,24,52,17,0
0631382K,14,0,1,4,5,4,0
0342321N,23,0,10,10,2,1,0
0860856N,67,0,21,24,20,2,0
0860856N,19,0,6,3,6,4,0
0860856N,40,0,1,9,22,8,0
0290346U,63,0,25,23,14,1,0
0134017W,18,0,13,4,1,0,0
0301687W,25,0,6,7,10,2,0
0912418J,18,0,0,2,8,6,2
0912418J,33,0,0,1,15,14,2
0597065J,24,0,11,6,2,4,1
0781070P,8,0,5,2,1,0,0
0840110N,8,0,6,1,1,0,0
0672118N,3,0,1,1,1,0,0
0912418J,13,0,0,1,10,2,0
0912413D,6,0,2,2,2,0,0
0912409Z,33,0,0,7,22,4,0
0781944P,2,0,1,1,0,0,0
0782076H,5,0,1,3,1,0,0
0782076H,30,0,8,19,3,0,0
0850027T,8,0,4,2,2,0,0
0640251A,3,0,0,2,0,1,0
0755976N,9,0,2,7,0,0,0
0597065J,63,0,2,18,30,11,2
0490077T,10,0,2,3,3,2,0
0624237U,56,0,37,15,2,2,0
0620215X,94,0,35,36,16,6,0
0754585B,2,0,0,0,1,1,0
0597132G,39,0,1,12,22,4,0
0442953W,3,0,0,1,2,0,0
0442953W,5,0,0,3,2,0,0
0442953W,9,0,1,3,4,1,0
0694060N,0,0,0,0,0,0,0
0595812X,11,0,5,5,1,0,0
0590344D,14,0,4,5,4,1,0
0597065J,125,0,9,52,49,12,2
0597065J,93,0,21,26,26,14,5
0350097R,19,0,0,1,1,8,9
0673021V,88,0,16,22,29,16,5
0673021V,102,0,12,40,36,13,0
0673021V,367,0,22,98,133,94,11
0720916E,2,0,1,0,1,0,0
0711729U,6,0,1,2,2,1,0
0142440B,13,0,4,1,8,0,0
0690194L,40,0,0,5,28,7,0
0690194L,96,0,1,17,60,16,1
0340838B,7,0,5,1,0,1,0
0352373P,79,0,2,25,36,15,1
0763400H,30,0,7,9,12,1,1
0951819L,17,0,11,6,0,0,0
0592806E,1,0,0,1,0,0,0
0951819L,0,0,0,0,0,0,0
0921204J,13,0,4,6,1,2,0
0755976N,2,0,1,1,0,0,0
0780273Y,12,0,4,4,4,0,0
0061561P,19,1,7,6,3,2,0
0310056T,14,0,2,5,5,2,0
0101117K,15,0,5,8,2,0,0
0340012D,17,0,7,8,2,0,0
0150008C,5,0,4,1,0,0,0
0753488J,6,0,4,2,0,0,0
0753488J,9,0,7,2,0,0,0
0731383G,0,0,0,0,0,0,0
0731383G,0,0,0,0,0,0,0
0731383G,3,0,1,0,2,0,0
0731383G,0,0,0,0,0,0,0
0700905D,7,0,0,4,2,1,0
0100022V,16,0,8,7,1,0,0
0520032C,12,0,6,4,2,0,0
0311384L,18,0,1,9,2,6,0
0311384L,28,0,6,14,7,1,0
0311384L,18,0,3,8,5,1,1
0030935A,16,0,8,6,2,0,0
0772277G,19,0,12,4,3,0,0
0020052W,12,0,2,5,5,0,0
0601870G,7,0,6,1,0,0,0
0772153X,17,0,9,5,3,0,0
0940821G,10,0,8,2,0,0,0
0320002D,12,0,10,2,0,0,0
0810100U,8,0,4,4,0,0,0
0080047H,1,0,1,0,0,0,0
0340994W,9,0,2,6,1,0,0
7200753F,4,0,2,0,2,0,0
0290023T,18,0,8,8,2,0,0
0134315V,12,0,1,6,4,1,0
0310038Y,16,0,10,5,1,0,0
0771880A,8,0,8,0,0,0,0
9710090W,4,0,3,1,0,0,0
0801911T,0,0,0,0,0,0,0
0951820M,9,0,5,2,1,1,0
0022134J,2,0,1,0,1,0,0
0831458J,10,0,4,5,1,0,0
0755890V,8,0,0,1,0,7,0
0721575W,1,0,0,1,0,0,0
0761904G,31,0,2,18,10,0,1
0311383K,3,0,2,0,0,0,0
0690193K,40,0,0,0,2,28,10
0931827F,80,0,51,27,2,0,0
0931827F,23,0,18,5,0,0,0
9740472V,9,0,5,4,0,0,0
0311383K,2,0,2,0,0,0,0
0130189K,1,0,0,1,0,0,0
0442448X,0,0,0,0,0,0,0
0490072M,99,0,6,46,39,7,1
0763069Y,61,0,3,28,22,8,0
0751722P,117,0,15,33,51,17,1
0383546Y,69,0,16,29,19,4,1
0333479C,0,0,0,0,0,0,0
0261372A,175,0,89,66,19,1,0
0261372A,24,0,2,9,7,5,1
0383546Y,324,0,163,105,50,6,0
0383546Y,54,0,20,19,10,5,0
0333298F,41,0,8,19,12,2,0
0333298F,232,0,83,90,54,5,0
0751718K,4,0,0,0,1,3,0
0422311J,22,0,0,0,10,12,0
9741255W,4,0,1,1,1,1,0
0490072M,0,0,0,0,0,0,0
0752792C,20,0,9,7,4,0,0
0512131P,228,0,0,0,11,136,81
0952261S,147,0,10,39,77,20,1
0642140D,73,0,0,24,33,14,2
0952261S,54,0,1,20,27,6,0
0130002G,14,0,0,6,4,4,0
0130048G,8,0,2,2,3,1,0
0900003P,10,0,2,6,2,0,0
0330021U,58,0,0,10,25,22,1
9741046U,2,0,0,0,0,2,0
0640010N,46,0,1,4,24,17,0
0770933W,9,0,3,3,2,1,0
0940124Z,28,0,10,10,6,2,0
0380027Y,16,0,0,1,7,8,0
0383208F,0,0,0,0,0,0,0
9710002A,21,0,4,2,10,3,2
0590258K,2,0,0,1,1,0,0
0590119J,20,0,0,4,9,6,0
0592940A,44,0,0,1,22,20,1
0010014K,3,0,1,2,0,0,0
0690564N,17,0,0,0,6,10,1
0340881Y,25,0,0,8,15,2,0
0540038Y,8,0,2,4,1,1,0
0720033V,18,0,0,7,9,2,0
0442699V,13,0,1,3,6,3,0
0721684P,11,0,3,1,4,2,0
0142107P,24,0,1,3,14,6,0
0761710W,13,0,2,4,5,2,0
0750657G,19,0,0,6,11,2,0
0750668U,24,0,10,8,6,0,0
0750704H,42,0,0,8,22,11,1
0753840S,42,0,0,0,2,31,9
0753933T,41,0,0,0,7,29,5
0350710G,23,0,0,0,3,16,4
0650025Z,8,0,1,3,4,0,0
0782539L,13,0,3,5,5,0,0
0910627M,21,0,2,11,6,2,0
0740003B,16,0,3,3,7,3,0
0290007A,15,0,0,3,10,2,0
0920919Z,25,0,0,0,11,14,0
0350710G,22,0,0,0,1,21,0
0590258K,14,0,0,3,6,4,1
0690028F,19,0,0,4,12,3,0
0951399E,9,0,5,3,1,0,0
0210015C,17,0,1,3,12,1,0
0690519P,17,0,0,1,11,5,0
0830053G,3,0,0,1,1,1,0
0690023A,23,0,0,0,7,15,1
0782562L,23,0,0,0,0,18,5
0740003B,19,0,1,2,12,2,2
0260035X,6,0,0,2,4,0,0
0290007A,12,0,0,1,6,5,0
0753897D,23,0,0,3,11,9,0
0920919Z,25,0,0,1,8,15,1
0350710G,25,0,0,0,0,22,3
0951399E,13,0,2,4,7,0,0
0940120V,23,0,0,3,10,9,1
0690519P,23,0,0,2,13,8,0
0383208F,5,0,0,5,0,0,0
0920919Z,23,0,0,1,7,15,0
0350710G,24,0,0,0,0,20,4
0690028F,20,0,0,0,7,12,1
0350776D,25,0,0,1,16,8,0
0830053G,9,0,0,4,2,3,0
0750657G,25,0,0,3,11,11,0
0670080Y,22,0,0,5,7,8,2
0590071G,9,0,0,4,3,2,0
0350936C,70,0,0,12,37,21,0
0690026D,47,0,0,0,2,30,15
0383546Y,261,0,7,49,126,76,3
0490075R,0,0,0,0,0,0,0
0442953W,15,0,4,6,3,2,0
0840685N,20,0,4,9,4,3,0
0840685N,19,0,4,7,7,1,0
0870669E,19,0,3,5,6,4,1
0870669E,18,0,7,5,4,2,0
0791199Z,5,0,3,2,0,0,0
0831484M,2,0,0,1,1,0,0
0830766G,21,0,5,6,8,2,0
0830766G,5,0,0,1,3,1,0
0301577B,9,0,4,3,2,0,0
0301577B,24,0,4,5,5,9,1
0342321N,140,0,3,29,68,36,4
0211090W,15,0,1,6,8,0,0
0171427J,10,0,5,3,2,0,0
0371790V,4,0,2,1,0,1,0
0596951K,3,0,1,2,0,0,0
0381522Y,1,0,0,1,0,0,0
0383546Y,22,0,5,12,2,2,1
0350936C,78,0,7,23,30,16,2
0383546Y,46,0,7,10,22,7,0
0442953W,23,0,10,8,3,2,0
0442953W,7,0,2,1,3,1,0
0442953W,31,0,12,15,3,0,0
0442953W,7,0,5,1,1,0,0
0350097R,19,0,0,0,0,17,2
0134017W,12,0,7,3,2,0,0
0370800U,3,0,0,1,1,1,0
0590119J,45,0,0,0,5,29,10
0690522T,12,0,0,0,0,10,2
0750699C,45,0,0,0,10,33,2
0370800U,5,0,0,1,1,3,0
0370800U,1,0,0,1,0,0,0
0870669E,13,0,9,3,1,0,0
0597065J,10,0,8,2,0,0,0
0511296G,143,0,2,33,83,21,4
0511296G,119,0,3,39,49,24,4
0691774D,41,0,4,15,15,7,0
0851415B,50,0,10,14,19,7,0
0451779P,28,0,11,10,3,3,1
9760163Y,17,0,10,5,2,0,0
0693453D,5,0,1,3,1,0,0
0693453D,26,0,4,8,9,5,0
0592806E,77,0,18,35,17,6,1
0062205P,19,0,5,6,7,1,0
0930933J,14,0,7,6,1,0,0
0741787R,10,0,1,2,3,2,2
0342321N,6,0,1,0,1,4,0
0592806E,6,1,1,3,1,0,0
0451493D,11,0,4,4,2,1,0
0750691U,21,0,7,2,11,1,0
0592808G,25,0,0,1,13,10,1
0952260R,9,0,6,1,2,0,0
7200753F,5,0,2,3,0,0,0
3500005D,10,0,1,2,5,2,0
0753431X,26,0,0,0,0,12,14
0753431X,24,0,0,0,1,8,15
0753431X,16,0,0,0,1,11,4
0512131P,22,0,0,0,3,12,7
0763381M,6,0,0,0,0,3,3
0022049S,9,0,3,3,3,0,0
9710055H,4,0,3,1,0,0,0
0840607D,7,0,3,2,2,0,0
0350936C,150,0,15,17,64,50,4
0783431F,6,0,0,0,1,5,0
0755976N,20,0,1,6,12,1,0
0781944P,25,0,0,5,5,10,5
0875076V,10,0,0,7,3,0,0
0952259P,10,0,9,1,0,0,0
0594895A,3,0,2,1,0,0,0
0783634B,13,0,9,3,1,0,0
0421095M,19,0,4,10,3,2,0
0490970N,22,0,6,5,7,4,0
0121471J,19,0,9,5,4,1,0
0451147C,17,0,0,2,9,6,0
0290346U,38,0,6,18,13,1,0
0632084Y,53,0,20,14,14,5,0
0632084Y,128,0,57,44,19,7,1
0762047M,138,0,9,31,45,45,8
0121471J,3,0,0,3,0,0,0
0951809A,36,0,18,13,4,1,0
0512185Y,17,0,3,8,5,1,0
0352967K,16,0,4,7,5,0,0
9741204R,19,0,15,2,2,0,0
0130234J,132,0,2,44,60,26,0
0542208G,13,0,8,4,0,1,0
0932019P,17,0,2,7,7,0,1
0530068L,14,0,6,4,3,1,0
0130043B,21,0,9,9,3,0,0
0890070T,15,0,9,2,3,1,0
0060673Z,27,0,0,0,8,16,3
0371395R,4,0,1,2,1,0,0
0310154Z,26,0,8,14,4,0,0
0271282X,5,0,3,1,1,0,0
0573366Z,10,0,4,3,3,0,0
0801907N,13,0,8,5,0,0,0
9840300D,13,0,6,3,4,0,0
0592763H,3,0,3,0,0,0,0
0755976N,10,0,3,4,1,2,0
0755976N,39,0,0,0,12,25,2
0755976N,37,0,0,0,6,19,12
0922007G,29,0,18,9,2,0,0
0221465Y,0,0,0,0,0,0,0
0592808G,49,0,9,19,19,2,0
0750699C,19,0,0,2,13,3,0
9710690Y,10,0,8,1,0,0,0
9840300D,0,0,0,0,0,0,0
0791055T,0,0,0,0,0,0,0
0342380C,2,0,0,1,1,0,0
0121423G,9,0,5,2,2,0,0
0673021V,19,0,0,3,7,7,1
9740679V,4,0,3,1,0,0,0
0241328N,22,0,8,8,5,1,0
0300064G,4,0,1,2,1,0,0
0510036M,1,0,0,0,1,0,0
0492246A,7,0,0,2,3,2,0
0451565G,29,0,16,10,3,0,0
0130157A,11,0,4,5,2,0,0
9720424D,6,0,4,1,1,0,0
0772294A,14,0,2,8,4,0,0
0595856V,8,0,4,3,1,0,0
0020078Z,7,0,2,5,0,0,0
0561363C,3,0,2,1,0,0,0
0311384L,19,0,7,7,5,0,0
0751718K,2,0,0,0,0,2,0
0751718K,75,0,0,1,22,49,3
0490072M,2,0,0,0,1,1,0
0941890U,11,0,6,2,1,2,0
0132246A,1,0,0,1,0,0,0
0831458J,3,0,1,1,1,0,0
0311383K,12,0,9,3,0,0,0
0753559L,3,0,1,1,1,0,0
0492246A,0,0,0,0,0,0,0
0292125C,0,0,0,0,0,0,0
0292125C,0,0,0,0,0,0,0
0011385A,30,0,3,15,11,1,0
0860856N,27,0,4,10,11,2,0
0860856N,199,0,64,83,37,13,2
0932268K,0,0,0,0,0,0,0
0142440B,0,0,0,0,0,0,0
0752792C,20,0,4,12,3,1,0
0692198P,51,0,7,24,17,2,1
0692198P,70,0,28,27,10,4,1
0692198P,4,0,3,0,1,0,0
0692198P,0,0,0,0,0,0,0
0692198P,2,0,2,0,0,0,0
0692198P,5,0,3,1,1,0,0
0692198P,6,0,3,2,1,0,0
0692198P,66,0,39,18,6,2,1
0692198P,12,0,10,1,1,0,0
0692198P,8,0,1,2,3,2,0
0692198P,25,0,0,6,13,6,0
0692198P,20,0,11,8,1,0,0
0692198P,22,0,4,11,5,2,0
0691775E,79,0,45,23,9,2,0
0331493U,12,0,1,6,5,0,0
0692198P,2,0,2,0,0,0,0
0692198P,45,0,17,14,10,4,0
0692198P,76,0,43,25,6,2,0
0692198P,158,0,1,9,73,69,5
0691775E,56,0,19,23,9,5,0
7200664J,9,0,4,1,4,0,0
0440112H,79,0,17,30,26,6,0
0141408E,142,0,46,62,29,5,0
9720843J,17,0,7,5,2,3,0
0761904G,33,0,6,9,15,3,0
0561718N,8,0,2,4,2,0,0
0561718N,4,0,1,3,0,0,0
0171463Y,11,0,0,1,5,5,0
0752792C,11,0,7,2,2,0,0
9840349G,102,0,18,37,26,18,3
0331766R,10,0,6,2,2,0,0
0331766R,8,0,4,1,2,1,0
0421095M,162,0,55,70,29,8,0
0422152L,17,0,9,7,1,0,0
0421095M,8,0,4,2,1,1,0
0421095M,29,0,9,9,8,2,1
0421095M,8,0,4,3,1,0,0
0421095M,39,0,18,10,10,1,0
0421095M,101,0,38,33,25,5,0
0490970N,72,0,39,20,9,3,1
0290346U,42,0,0,0,14,28,0
0830077H,6,0,4,1,1,0,0
0592808G,68,0,22,22,15,9,0
6200737G,4,0,1,0,1,2,0
